L,avg_await_ms,avg_cpu_pct,avg_disk_util_pct,avg_latency_us,avg_qd,avg_read_await_ms,avg_read_iops,avg_read_mb_s,avg_write_iops,avg_write_mb_s,await_ms,beamwidth,block_latency_count,block_latency_log,block_latency_mean_ms,block_latency_p50_ms,block_latency_p95_ms,block_latency_p99_ms,block_latency_status,block_latency_trace_dev,bottleneck_evidence,bucket_label,bucket_lower,bucket_midpoint,bucket_name,bucket_query_count,bucket_upper,chosen_L,chosen_prefilter_rerank_l,configured_L,configured_route,dataset,device,disk_metrics_reason,disk_metrics_status,disk_sanity_read_bytes,effective_device,elapsed_s,empty_count,fallback_count,format,graph_count,hybrid_enabled,index_prefix,iostat_log,max_await_ms,max_cpu_pct,max_disk_util_pct,max_qd,max_read_await_ms,max_read_iops,max_read_mb_s,max_rss_kb,max_tau_m,max_threshold_version,max_write_iops,max_write_mb_s,mean_candidate_count,mean_hops,mean_ios,mean_route_overhead_us,mem_L,min_tau_m,min_threshold_version,p50_latency_us,p95_latency_us,p999_latency_us,p99_latency_us,peak_memory_kb,prefilter_count,prefilter_rerank_l,prefilter_rerank_source,process_max_rss_kb,qdepth,qps,query_count,query_label_file,read_await_ms,read_iops,read_mb_s,recall,recall_at,recall_calibration_threads,recall_target,requested_device,resolved_route,returncode,route,sample_count,selectivity_group,selectivity_lower,selectivity_midpoint,selectivity_upper,selector_type,target_threads,tau_m,threads,threshold_version
3579,0.108169,1561.908057,98.339303,126869.125,23.720033,0.108169,219286.561649,856.588131,0.733419,0.006804,0.108169,4,,,,,,,,,mixed-bound-evidence,25%,,0.2499995775292899,u25,1000,,3579,,3579,graph,glove100,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,32.723437,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/glove100/glove100_qps4_pipeann,,0.109703,2320.015357,100.174968,24.395526,0.109703,225232.638852,879.814996,122484,0,1,17.87498,0.170676,295878.0,0.0,3587.917969,43.386,0,0,1,126680.0,131288.0,140299.0,135238.0,127688,0,68,calibration,122484,23.720033,62.089787,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/glove100/recall_workloads/u25/query_labels.spmat,0.108169,219286.561649,856.588131,98.0,10,32,98.0,nvme1n1,graph,0,graph,66,high,0.2499995775292899,0.2499995775292899,0.2499995775292899,intersect,8,0,8,1
2371,0.088226,203.96118,99.759247,59784.96875,3.47879,0.088225,39430.08831,154.023782,0.562994,0.005304,0.088226,4,,,,,,,,,mixed-bound-evidence,50%,,0.5,u50,1000,,2371,,2371,graph,glove100,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,120.782788,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/glove100/glove100_qps4_pipeann,,0.091313,1549.657799,100.484433,3.521023,0.091313,39998.261145,156.243208,40308,0,1,87.41926,0.551025,591757.0,0.0,2381.25,23.033,0,0,1,59597.0,60344.0,77662.0,63817.0,40568,0,97,calibration,40308,3.47879,16.50942,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/glove100/recall_workloads/u50/query_labels.spmat,0.088225,39430.08831,154.023782,98.230003,10,32,98.0,nvme1n1,graph,0,graph,241,high,0.5,0.5,0.5,intersect,1,0,1,1
2371,0.090582,403.693226,99.230938,61934.964844,6.800986,0.090582,75080.58671,293.283542,0.346829,0.003079,0.090582,4,,,,,,,,,mixed-bound-evidence,50%,,0.5,u50,1000,,2371,,2371,graph,glove100,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,63.43183,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/glove100/glove100_qps4_pipeann,,0.092432,1665.223842,100.41929,6.899223,0.092432,76571.115851,299.105921,48144,0,1,23.841021,0.116412,591757.0,0.0,2381.259033,26.589,0,0,1,62010.0,63276.0,83638.0,65160.0,48832,0,97,calibration,48144,6.800986,31.850828,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/glove100/recall_workloads/u50/query_labels.spmat,0.090582,75080.58671,293.283542,98.230003,10,32,98.0,nvme1n1,graph,0,graph,127,high,0.5,0.5,0.5,intersect,2,0,2,1
2371,0.095539,792.328501,98.469194,68588.765625,12.91307,0.095539,135159.384945,527.966347,0.425708,0.004324,0.095539,4,,,,,,,,,mixed-bound-evidence,50%,,0.5,u50,1000,,2371,,2371,graph,glove100,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,35.235385,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/glove100/glove100_qps4_pipeann,,0.096554,1887.818554,100.605599,13.25292,0.096554,139533.254725,545.051776,61528,0,1,7.946843,0.147451,591757.0,0.0,2381.221924,34.463,0,0,1,68897.0,70340.0,75978.0,71590.0,61360,0,97,calibration,61528,12.91307,57.493687,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/glove100/recall_workloads/u50/query_labels.spmat,0.095539,135159.384945,527.966347,98.230003,10,32,98.0,nvme1n1,graph,0,graph,71,high,0.5,0.5,0.5,intersect,4,0,4,1
2371,0.108679,1540.517767,98.36534,81930.953125,24.480558,0.108678,225255.587226,879.904638,0.851402,0.00813,0.108679,4,,,,,,,,,mixed-bound-evidence,50%,,0.5,u50,1000,,2371,,2371,graph,glove100,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,21.141593,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/glove100/glove100_qps4_pipeann,,0.109526,2313.6221,100.53543,25.164988,0.109526,231368.708862,903.784019,84548,0,1,11.916552,0.147405,591757.0,0.0,2381.108887,35.404,0,0,1,81948.0,84506.0,91342.0,86437.0,83056,0,97,calibration,84548,24.480558,96.295425,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/glove100/recall_workloads/u50/query_labels.spmat,0.108678,225255.587226,879.904638,98.230003,10,32,98.0,nvme1n1,graph,0,graph,43,high,0.5,0.5,0.5,intersect,8,0,8,1
1672,0.088452,205.736428,99.204415,41063.109375,3.540864,0.088451,40031.140879,156.371644,0.439989,0.003298,0.088452,4,,,,,,,,,mixed-bound-evidence,100%,,1.0,u100,1000,,1672,,1672,graph,glove100,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,84.093032,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/glove100/glove100_qps4_pipeann,,0.089566,1559.912638,100.138824,3.591695,0.089566,40604.617721,158.604032,40504,0,1,37.738489,0.186217,1183514.0,0.0,1683.177002,21.264,0,0,1,41031.0,41510.0,52299.0,41809.0,40652,0,131,calibration,40504,3.540864,23.985485,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/glove100/recall_workloads/u100/query_labels.spmat,0.088451,40031.140879,156.371644,98.199997,10,32,98.0,nvme1n1,graph,0,graph,168,high,1.0,1.0,1.0,intersect,1,0,1,1
1672,0.08967,400.718802,98.307151,42313.101562,6.814206,0.08967,75991.21568,296.840686,0.519212,0.004674,0.08967,4,,,,,,,,,mixed-bound-evidence,100%,,1.0,u100,1000,,1672,,1672,graph,glove100,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,44.297896,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/glove100/glove100_qps4_pipeann,,0.091524,1655.146286,100.562047,7.018902,0.091529,79069.010886,308.863324,48812,0,1,19.852898,0.155208,1183514.0,0.0,1683.154053,24.718,0,0,1,42173.0,43851.0,50764.0,44568.0,44860,0,131,calibration,48812,6.814206,46.456226,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/glove100/recall_workloads/u100/query_labels.spmat,0.08967,75991.21568,296.840686,98.190002,10,32,98.0,nvme1n1,graph,0,graph,89,high,1.0,1.0,1.0,intersect,2,0,2,1
1672,0.094753,788.818691,98.375291,47710.921875,12.931218,0.094753,136471.674519,533.092479,0.527068,0.00681,0.094753,4,,,,,,,,,mixed-bound-evidence,100%,,1.0,u100,1000,,1672,,1672,graph,glove100,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,24.66473,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/glove100/glove100_qps4_pipeann,,0.096473,1851.980862,100.196098,13.401426,0.096473,141271.347151,551.8412,60912,0,1,9.929102,0.163043,1183514.0,0.0,1683.031006,31.225,0,0,1,47352.0,50746.0,60769.0,52599.0,60384,0,131,calibration,60912,12.931218,82.19136,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/glove100/recall_workloads/u100/query_labels.spmat,0.094753,136471.674519,533.092479,98.190002,10,32,98.0,nvme1n1,graph,0,graph,50,high,1.0,1.0,1.0,intersect,4,0,4,1
1672,0.109893,1516.996888,96.923658,57757.300781,24.482755,0.109892,222788.003005,870.265637,0.728053,0.009307,0.109893,4,,,,,,,,,mixed-bound-evidence,100%,,1.0,u100,1000,,1672,,1672,graph,glove100,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,15.108798,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/glove100/glove100_qps4_pipeann,,0.110621,2310.611471,100.15626,25.538164,0.110621,232106.314319,906.66529,82684,0,1,7.947149,0.162979,1183514.0,0.0,1683.040039,31.887,0,0,1,57672.0,59152.0,67258.0,62337.0,85600,0,131,calibration,82684,24.482755,136.348038,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/glove100/recall_workloads/u100/query_labels.spmat,0.109892,222788.003005,870.265637,98.190002,10,32,98.0,nvme1n1,graph,0,graph,31,high,1.0,1.0,1.0,intersect,8,0,8,1
30082,0.097473,200.101954,99.895639,2280558.5,1.380654,0.097472,14164.51951,104.143172,0.012847,0.000177,0.097473,4,,,,,,,,,mixed-bound-evidence,t4e-03,,0.0040071,real_t4e-03_l600,1000,,30082,,30082,graph,yfcc10m,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,4514.663555,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/yfcc100M/yfcc10m_pipeann,,0.112533,1557.942497,100.907406,2.19281,0.112533,22770.574153,166.742736,403256,0,1,59.589351,0.752706,40071.0,0.0,30090.974609,171.825,0,0,1,2304006.0,2347290.0,2641326.0,2359276.0,403276,0,,default-heuristic,403256,1.380654,0.437495,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/yfcc10m/recall_workloads/real_t4e-03_l600/query_labels.spmat,0.097472,14164.51951,104.143172,98.0,10,32,98.0,nvme1n1,graph,0,graph,8967,low,0.0040071,0.0040071,0.0040071,intersect,1,0,1,1
30082,0.101286,399.890141,99.983204,2333762.5,2.769517,0.101286,27343.582866,201.040855,0.012828,0.000112,0.101286,4,,,,,,,,,mixed-bound-evidence,t4e-03,,0.0040071,real_t4e-03_l600,1000,,30082,,30082,graph,yfcc10m,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,2338.684814,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/yfcc100M/yfcc10m_pipeann,,0.120244,1055.417584,100.630923,4.181148,0.120244,41037.194982,302.03451,457516,0,1,11.917044,0.162928,40071.0,0.0,30090.966797,180.77,0,0,1,2358386.0,2400584.0,2494660.0,2415458.0,440212,0,,default-heuristic,457516,2.769517,0.854531,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/yfcc10m/recall_workloads/real_t4e-03_l600/query_labels.spmat,0.101286,27343.582866,201.040855,98.0,10,32,98.0,nvme1n1,graph,0,graph,4645,low,0.0040071,0.0040071,0.0040071,intersect,2,0,2,1
30082,0.102825,798.590045,99.930471,2403370.25,5.454371,0.102825,53045.009132,390.007915,0.031521,0.000243,0.102825,4,,,,,,,,,mixed-bound-evidence,t4e-03,,0.0040071,real_t4e-03_l600,1000,,30082,,30082,graph,yfcc10m,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,1205.5422,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/yfcc100M/yfcc10m_pipeann,,0.106793,1302.070466,100.605223,7.532052,0.106793,71814.563713,527.705222,565408,0,1,21.848399,0.193963,40071.0,0.0,30090.947266,187.956,0,0,1,2425895.0,2489533.0,2659225.0,2508005.0,525616,0,,default-heuristic,565408,5.454371,1.656453,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/yfcc10m/recall_workloads/real_t4e-03_l600/query_labels.spmat,0.102825,53045.009132,390.007915,98.0,10,32,98.0,nvme1n1,graph,0,graph,2395,low,0.0040071,0.0040071,0.0040071,intersect,4,0,4,1
30082,0.110747,1593.966627,99.898899,2591369.25,10.886451,0.110747,98300.572982,722.744665,0.047653,0.000366,0.110747,4,,,,,,,,,mixed-bound-evidence,t4e-03,,0.0040071,real_t4e-03_l600,1000,,30082,,30082,graph,yfcc10m,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,650.533695,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/yfcc100M/yfcc10m_pipeann,,0.115931,1659.022855,100.647375,13.753713,0.115931,119712.866052,880.370296,761120,0,1,13.903101,0.162923,40071.0,0.0,30090.863281,202.23,0,0,1,2619158.0,2662114.0,2811222.0,2689586.0,751560,0,,default-heuristic,761120,10.886451,3.067639,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/yfcc10m/recall_workloads/real_t4e-03_l600/query_labels.spmat,0.110747,98300.572982,722.744665,98.0,10,32,98.0,nvme1n1,graph,0,graph,1293,low,0.0040071,0.0040071,0.0040071,intersect,8,0,8,1
18354,0.100838,200.072113,99.975366,1061101.75,1.847071,0.100838,18317.153938,134.681664,0.015489,0.000123,0.100838,4,,,,,,,,,mixed-bound-evidence,t5e-03,,0.0050002,real_t5e-03_l902,1000,,18354,,18354,graph,yfcc10m,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,2130.476827,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/yfcc100M/yfcc10m_pipeann,,0.104837,924.1008,100.907968,2.545421,0.104837,25152.719969,184.605664,370272,0,1,17.877667,0.178447,50002.0,0.0,18363.914062,177.743,0,0,1,1066775.0,1076932.0,1260292.0,1081164.0,370220,0,,default-heuristic,370272,1.847071,0.939927,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/yfcc10m/recall_workloads/real_t5e-03_l902/query_labels.spmat,0.100838,18317.153938,134.681664,98.0,10,32,98.0,nvme1n1,graph,0,graph,4232,low,0.0050002,0.0050002,0.0050002,intersect,1,0,1,1
18354,0.102862,399.824248,99.930999,1082888.625,3.691998,0.102862,35892.593461,263.909675,0.031272,0.000248,0.102862,4,,,,,,,,,mixed-bound-evidence,t5e-03,,0.0050002,real_t5e-03_l902,1000,,18354,,18354,graph,yfcc10m,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,1087.250216,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/yfcc100M/yfcc10m_pipeann,,0.104842,1055.817199,100.598908,4.993135,0.104842,48149.790513,353.376274,399456,0,1,13.904212,0.16294,50002.0,0.0,18363.892578,192.19,0,0,1,1088501.0,1099564.0,1298222.0,1104650.0,391332,0,,default-heuristic,399456,3.691998,1.840704,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/yfcc10m/recall_workloads/real_t5e-03_l902/query_labels.spmat,0.102862,35892.593461,263.909675,98.0,10,32,98.0,nvme1n1,graph,0,graph,2160,low,0.0050002,0.0050002,0.0050002,intersect,2,0,2,1
18354,0.106031,798.557086,99.930761,1131242.5,7.278405,0.106031,68643.786356,504.721362,0.056288,0.000467,0.106031,4,,,,,,,,,mixed-bound-evidence,t5e-03,,0.0050002,real_t5e-03_l902,1000,,18354,,18354,graph,yfcc10m,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,568.501624,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/yfcc100M/yfcc10m_pipeann,,0.117861,1182.744624,100.542314,9.016381,0.117861,83470.790729,613.499302,454736,0,1,15.90525,0.163089,50002.0,0.0,18363.822266,201.709,0,0,1,1133372.0,1163757.0,1397005.0,1177572.0,463112,0,,default-heuristic,454736,7.278405,3.521115,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/yfcc10m/recall_workloads/real_t5e-03_l902/query_labels.spmat,0.106031,68643.786356,504.721362,98.0,10,32,98.0,nvme1n1,graph,0,graph,1130,low,0.0050002,0.0050002,0.0050002,intersect,4,0,4,1
18354,0.117269,1593.243018,99.724845,1204085.0,15.129139,0.117269,129011.66418,948.59187,0.089261,0.000723,0.117269,4,,,,,,,,,mixed-bound-evidence,t5e-03,,0.0050002,real_t5e-03_l902,1000,,18354,,18354,graph,yfcc10m,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,302.484301,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/yfcc100M/yfcc10m_pipeann,,0.127501,1723.11875,100.707479,17.804914,0.127501,147683.881575,1087.061231,552496,0,1,17.936227,0.155365,50002.0,0.0,18363.791016,209.649,0,0,1,1203397.0,1262024.0,1502671.0,1348725.0,529120,0,,default-heuristic,552496,15.129139,6.605756,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/yfcc10m/recall_workloads/real_t5e-03_l902/query_labels.spmat,0.117269,129011.66418,948.59187,98.0,10,32,98.0,nvme1n1,graph,0,graph,602,low,0.0050002,0.0050002,0.0050002,intersect,8,0,8,1
19418,0.101721,200.154703,99.965014,1164225.875,1.795181,0.101721,17648.121036,129.760952,0.014961,0.000124,0.101721,4,,,,,,,,,mixed-bound-evidence,t1e-02,,0.0097939,real_t1e-02_l0,1000,,19418,,19418,graph,yfcc10m,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,2339.370459,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/yfcc100M/yfcc10m_pipeann,,0.422824,1337.393619,100.907631,3.191028,0.422824,25878.004043,189.964657,370200,0,1,13.905502,0.178457,97939.0,0.0,19427.78125,245.974,0,0,1,1171142.0,1182128.0,1366490.0,1187206.0,370304,0,,default-heuristic,370200,1.795181,0.856773,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/yfcc10m/recall_workloads/real_t1e-02_l0/query_labels.spmat,0.101721,17648.121036,129.760952,98.0,10,32,98.0,nvme1n1,graph,0,graph,4647,low,0.0097939,0.0097939,0.0097939,intersect,1,0,1,1
19418,0.100806,399.794467,99.936101,1173331.5,3.507745,0.100806,34797.11784,255.852058,0.027814,0.000224,0.100806,4,,,,,,,,,mixed-bound-evidence,t1e-02,,0.0097939,real_t1e-02_l0,1000,,19418,,19418,graph,yfcc10m,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,1186.462143,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/yfcc100M/yfcc10m_pipeann,,0.105579,975.90121,100.549243,4.806101,0.105579,46518.53623,342.069956,388892,0,1,13.897156,0.162928,97939.0,0.0,19427.755859,253.712,0,0,1,1179792.0,1193729.0,1404883.0,1200560.0,398912,0,,default-heuristic,388892,3.507745,1.698764,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/yfcc10m/recall_workloads/real_t1e-02_l0/query_labels.spmat,0.100806,34797.11784,255.852058,98.0,10,32,98.0,nvme1n1,graph,0,graph,2357,low,0.0097939,0.0097939,0.0097939,intersect,2,0,2,1
19418,0.10646,798.852736,99.913209,1233007.0,7.079476,0.10646,66498.858449,488.944847,0.0451,0.000371,0.10646,4,,,,,,,,,mixed-bound-evidence,t1e-02,,0.0097939,real_t1e-02_l0,1000,,19418,,19418,graph,yfcc10m,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,620.842838,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/yfcc100M/yfcc10m_pipeann,,0.109002,1518.56493,100.592957,8.828603,0.109002,81249.72362,597.488338,471336,0,1,11.916647,0.155165,97939.0,0.0,19427.697266,259.735,0,0,1,1237980.0,1257226.0,1474984.0,1348095.0,438876,0,,default-heuristic,471336,7.079476,3.228473,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/yfcc10m/recall_workloads/real_t1e-02_l0/query_labels.spmat,0.10646,66498.858449,488.944847,98.0,10,32,98.0,nvme1n1,graph,0,graph,1234,low,0.0097939,0.0097939,0.0097939,intersect,4,0,4,1
19418,0.116243,1592.736235,99.753236,1318418.625,14.417908,0.116243,124032.79086,911.973258,0.096137,0.000728,0.116243,4,,,,,,,,,mixed-bound-evidence,t1e-02,,0.0097939,real_t1e-02_l0,1000,,19418,,19418,graph,yfcc10m,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,332.857374,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/yfcc100M/yfcc10m_pipeann,,0.120355,1714.236616,100.528327,17.004011,0.120355,141617.277718,1042.28453,554688,0,1,21.846676,0.170672,97939.0,0.0,19427.630859,288.787,0,0,1,1317473.0,1384237.0,1575047.0,1458830.0,557684,0,,default-heuristic,554688,14.417908,6.024233,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/yfcc10m/recall_workloads/real_t1e-02_l0/query_labels.spmat,0.116243,124032.79086,911.973258,98.0,10,32,98.0,nvme1n1,graph,0,graph,662,low,0.0097939,0.0097939,0.0097939,intersect,8,0,8,1
9393,0.099311,200.375888,99.939004,330894.71875,2.94828,0.099311,29687.317748,218.280958,0.054957,0.00047,0.099311,4,,,,,,,,,mixed-bound-evidence,t2e-02,,0.0203896,real_t2e-02_l106,1000,,9393,,9393,graph,yfcc10m,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,673.254659,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/yfcc100M/yfcc10m_pipeann,,0.104258,1111.009215,100.854961,3.130955,0.104258,31580.102394,232.206436,369444,0,1,17.876474,0.193964,203896.0,0.0,9405.34082,357.811,0,0,1,330511.0,335198.0,388711.0,354461.0,369700,0,,default-heuristic,369444,2.94828,3.005642,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/yfcc10m/recall_workloads/real_t2e-02_l106/query_labels.spmat,0.099311,29687.317748,218.280958,98.0,10,32,98.0,nvme1n1,graph,0,graph,1338,middle,0.0203896,0.0203896,0.0203896,intersect,1,0,1,1
9393,0.102241,400.088088,99.879643,354890.125,5.755715,0.102241,56295.303739,413.920711,0.067598,0.000583,0.102241,4,,,,,,,,,mixed-bound-evidence,t2e-02,,0.0203896,real_t2e-02_l106,1000,,9393,,9393,graph,yfcc10m,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,355.039314,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/yfcc100M/yfcc10m_pipeann,,0.117632,1267.766845,100.540952,6.027974,0.117632,58753.846482,432.44991,382856,0,1,9.974301,0.155171,203896.0,0.0,9405.330078,393.236,0,0,1,354359.0,359889.0,465119.0,374620.0,400028,0,,default-heuristic,382856,5.755715,5.603589,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/yfcc10m/recall_workloads/real_t2e-02_l106/query_labels.spmat,0.102241,56295.303739,413.920711,98.0,10,32,98.0,nvme1n1,graph,0,graph,706,middle,0.0203896,0.0203896,0.0203896,intersect,2,0,2,1
9393,0.110668,797.043678,99.717606,387516.875,11.206983,0.110668,101266.281102,744.577526,0.146933,0.001108,0.110668,4,,,,,,,,,mixed-bound-evidence,t2e-02,,0.0203896,real_t2e-02_l106,1000,,9393,,9393,graph,yfcc10m,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,197.369359,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/yfcc100M/yfcc10m_pipeann,,0.113124,1277.793439,100.548559,11.631168,0.113124,104788.088406,770.013255,454552,0,1,11.916545,0.155163,203896.0,0.0,9405.220703,393.744,0,0,1,385059.0,398153.0,459665.0,439186.0,429936,0,,default-heuristic,454552,11.206983,10.242188,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/yfcc10m/recall_workloads/real_t2e-02_l106/query_labels.spmat,0.110668,101266.281102,744.577526,98.0,10,32,98.0,nvme1n1,graph,0,graph,393,middle,0.0203896,0.0203896,0.0203896,intersect,4,0,4,1
9393,0.127084,1585.324197,99.532207,461493.28125,21.739252,0.127084,171062.110012,1257.764388,0.265323,0.002039,0.127084,4,,,,,,,,,mixed-bound-evidence,t2e-02,,0.0203896,real_t2e-02_l106,1000,,9393,,9393,graph,yfcc10m,nvme1c1n1,remapped static counter nvme1n1 to active counter nvme1c1n1,ok,67108864,nvme1c1n1,116.838562,0,0,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/data/yfcc100M/yfcc10m_pipeann,,0.133272,1659.90821,100.208703,22.314098,0.133272,173792.473317,1278.235841,536032,0,1,13.91103,0.170783,203896.0,0.0,9405.132812,432.363,0,0,1,460228.0,476317.0,547366.0,510281.0,509464,0,,default-heuristic,536032,21.739252,17.188324,1000,/mnt/bak3/lzg/PipeANN-github/experiments/qps_4sets/yfcc10m/recall_workloads/real_t2e-02_l106/query_labels.spmat,0.127084,171062.110012,1257.764388,98.0,10,32,98.0,nvme1n1,graph,0,graph,233,middle,0.0203896,0.0203896,0.0203896,intersect,8,0,8,1
